"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2025-02-10,"16:44:00","X4","PN",1018.1
2025-02-10,NA,"X4","PPT",0
2025-02-10,NA,"X4","RS24h",6.4
2025-02-10,NA,"X4","VVM10",1.1
2025-02-10,NA,"X4","DVM10",196
2025-02-10,"14:28:00","X4","VVX10",6.3
2025-02-10,"14:28:00","X4","DVVX10",212
2025-02-10,NA,"X8","TM",11.3
2025-02-10,"14:57:00","X8","TX",15
2025-02-10,"04:12:00","X8","TN",8.4
2025-02-10,NA,"X8","HRM",87
2025-02-10,"23:30:00","X8","HRX",100
2025-02-10,"11:18:00","X8","HRN",69
2025-02-10,NA,"X8","PM",1013.9
2025-02-10,"00:03:00","X8","PX",1016
2025-02-10,"16:18:00","X8","PN",1012.4
2025-02-10,NA,"X8","PPT",0
2025-02-10,NA,"X8","RS24h",6
2025-02-10,NA,"X8","VVM10",1
2025-02-10,NA,"X8","DVM10",270
2025-02-10,"16:03:00","X8","VVX10",6.5
2025-02-10,"16:03:00","X8","DVVX10",214
2025-02-11,NA,"D5","TM",9.9
2025-02-11,"15:46:00","D5","TX",14
2025-02-11,"22:53:00","D5","TN",8.4
2025-02-11,NA,"D5","HRM",90
2025-02-11,"07:10:00","D5","HRX",99
2025-02-11,"15:47:00","D5","HRN",71
2025-02-11,NA,"D5","PM",971
2025-02-11,"00:00:00","D5","PX",973.4
2025-02-11,"23:58:00","D5","PN",969.3
2025-02-11,NA,"D5","PPT",0.2
2025-02-11,NA,"D5","RS24h",5.8
2025-02-11,NA,"D5","VVM10",3.2
2025-02-11,NA,"D5","DVM10",235
2025-02-11,"13:48:00","D5","VVX10",7.5
2025-02-11,"13:48:00","D5","DVVX10",219
2025-02-11,NA,"X4","TM",13.3
2025-02-11,"12:33:00","X4","TX",16.3
2025-02-11,"22:31:00","X4","TN",11.8
2025-02-11,NA,"X4","HRM",81
2025-02-11,"08:00:00","X4","HRX",100
2025-02-11,"12:32:00","X4","HRN",60
2025-02-11,NA,"X4","PM",1015.9
2025-02-11,"00:00:00","X4","PX",1018.3
2025-02-11,"17:07:00","X4","PN",1014
2025-02-11,NA,"X4","PPT",0
2025-02-11,NA,"X4","RS24h",10.3
2025-02-11,NA,"X4","VVM10",1.4
2025-02-11,NA,"X4","DVM10",226
2025-02-11,"14:13:00","X4","VVX10",7.4
2025-02-11,"14:13:00","X4","DVVX10",189
2025-02-11,NA,"X8","TM",12.1
2025-02-11,"13:05:00","X8","TX",17.2
2025-02-11,"23:50:00","X8","TN",9.3
2025-02-11,NA,"X8","HRM",89
2025-02-11,"23:37:00","X8","HRX",100
2025-02-11,"13:02:00","X8","HRN",59
2025-02-11,NA,"X8","PM",1010.1
2025-02-11,"00:00:00","X8","PX",1012.6
2025-02-11,"17:00:00","X8","PN",1008.4
2025-02-11,NA,"X8","PPT",0.7
2025-02-11,NA,"X8","RS24h",8.6
2025-02-11,NA,"X8","VVM10",1.4
2025-02-11,NA,"X8","DVM10",258
2025-02-11,"13:16:00","X8","VVX10",7
2025-02-11,"13:16:00","X8","DVVX10",203
2025-02-12,NA,"D5","TM",9.4
2025-02-12,"10:16:00","D5","TX",10.6
2025-02-12,"23:55:00","D5","TN",8.5
2025-02-12,NA,"D5","HRM",94
2025-02-12,"20:39:00","D5","HRX",100
2025-02-12,"08:31:00","D5","HRN",85
2025-02-12,NA,"D5","PM",967.5
2025-02-12,"00:03:00","D5","PX",969.3
2025-02-12,"15:32:00","D5","PN",966
2025-02-12,NA,"D5","PPT",26.3
2025-02-12,NA,"D5","RS24h",2
2025-02-12,NA,"D5","VVM10",3.6
2025-02-12,NA,"D5","DVM10",56
2025-02-12,"23:12:00","D5","VVX10",12
2025-02-12,"23:12:00","D5","DVVX10",27
2025-02-12,NA,"X4","TM",12.2
2025-02-12,"12:24:00","X4","TX",13.6
2025-02-12,"05:30:00","X4","TN",10.6
2025-02-12,NA,"X4","HRM",87
2025-02-12,"23:30:00","X4","HRX",100
2025-02-12,"10:05:00","X4","HRN",68
2025-02-12,NA,"X4","PM",1012.2
2025-02-12,"00:00:00","X4","PX",1014.2
2025-02-12,"14:33:00","X4","PN",1010.5
2025-02-12,NA,"X4","PPT",31.7
2025-02-12,NA,"X4","RS24h",2.7
2025-02-12,NA,"X4","VVM10",1.3
2025-02-12,NA,"X4","DVM10",64
2025-02-12,"20:29:00","X4","VVX10",5.7
2025-02-12,"20:29:00","X4","DVVX10",80
2025-02-12,NA,"X8","TM",11.5
2025-02-12,"10:00:00","X8","TX",13.2
2025-02-12,"00:06:00","X8","TN",9.2
2025-02-12,NA,"X8","HRM",94
2025-02-12,"23:30:00","X8","HRX",100
2025-02-12,"09:31:00","X8","HRN",72
2025-02-12,NA,"X8","PM",1006.4
2025-02-12,"00:01:00","X8","PX",1008.5
2025-02-12,"14:30:00","X8","PN",1004.8
2025-02-12,NA,"X8","PPT",34.1
2025-02-12,NA,"X8","RS24h",2.3
2025-02-12,NA,"X8","VVM10",1.5
2025-02-12,NA,"X8","DVM10",59
2025-02-12,"20:15:00","X8","VVX10",6
2025-02-12,"20:15:00","X8","DVVX10",24
2025-02-13,NA,"D5","TM",10.5
2025-02-13,"14:03:00","D5","TX",15.2
2025-02-13,"08:30:00","D5","TN",8.2
2025-02-13,NA,"D5","HRM",77
2025-02-13,"00:08:00","D5","HRX",95
2025-02-13,"14:24:00","D5","HRN",62
2025-02-13,NA,"D5","PM",969.9
2025-02-13,"10:37:00","D5","PX",971.6
2025-02-13,"01:09:00","D5","PN",968.4
2025-02-13,NA,"D5","PPT",0.1
2025-02-13,NA,"D5","RS24h",12.5
2025-02-13,NA,"D5","VVM10",5
2025-02-13,NA,"D5","DVM10",325
2025-02-13,"01:10:00","D5","VVX10",10.9
2025-02-13,"01:10:00","D5","DVVX10",19
2025-02-13,NA,"X4","TM",13.6
2025-02-13,"12:50:00","X4","TX",17.7
2025-02-13,"06:04:00","X4","TN",11.5
2025-02-13,NA,"X4","HRM",71
2025-02-13,"03:11:00","X4","HRX",100
2025-02-13,"13:01:00","X4","HRN",50
2025-02-13,NA,"X4","PM",1014.6
2025-02-13,"10:51:00","X4","PX",1016.4
2025-02-13,"03:32:00","X4","PN",1013.3
2025-02-13,NA,"X4","PPT",0.1
2025-02-13,NA,"X4","RS24h",12.2
2025-02-13,NA,"X4","VVM10",1.3
2025-02-13,NA,"X4","DVM10",297
2025-02-13,"14:43:00","X4","VVX10",6
2025-02-13,"14:43:00","X4","DVVX10",227
2025-02-13,NA,"X8","TM",12.3
2025-02-13,"13:40:00","X8","TX",17.2
2025-02-13,"05:31:00","X8","TN",9.6
2025-02-13,NA,"X8","HRM",78
2025-02-13,"05:30:00","X8","HRX",100
2025-02-13,"13:50:00","X8","HRN",55
2025-02-13,NA,"X8","PM",1008.9
2025-02-13,"11:00:00","X8","PX",1010.6
2025-02-13,"01:10:00","X8","PN",1007.5
2025-02-13,NA,"X8","PPT",0.4
2025-02-13,NA,"X8","RS24h",11.4
2025-02-13,NA,"X8","VVM10",1.5
2025-02-13,NA,"X8","DVM10",291
2025-02-13,"06:35:00","X8","VVX10",7
2025-02-13,"06:35:00","X8","DVVX10",321
2025-02-14,NA,"D5","TM",10.9
2025-02-14,"12:55:00","D5","TX",16.5
2025-02-14,"07:08:00","D5","TN",8.5
2025-02-14,NA,"D5","HRM",75
2025-02-14,"20:22:00","D5","HRX",87
2025-02-14,"13:02:00","D5","HRN",50
2025-02-14,NA,"D5","PM",968.4
2025-02-14,"00:01:00","D5","PX",970.1
2025-02-14,"16:30:00","D5","PN",966.9
2025-02-14,NA,"D5","PPT",0
2025-02-14,NA,"D5","RS24h",11.7
2025-02-14,NA,"D5","VVM10",2.7
2025-02-14,NA,"D5","DVM10",306
2025-02-14,"05:45:00","D5","VVX10",8.8
2025-02-14,"05:45:00","D5","DVVX10",320
2025-02-14,NA,"X4","TM",13.1
2025-02-14,"11:21:00","X4","TX",15.8
2025-02-14,"06:53:00","X4","TN",10.5
2025-02-14,NA,"X4","HRM",67
2025-02-14,"21:13:00","X4","HRX",81
2025-02-14,"11:22:00","X4","HRN",53
2025-02-14,NA,"X4","PM",1013.1
2025-02-14,"00:00:00","X4","PX",1015
2025-02-14,"16:30:00","X4","PN",1011.4
2025-02-14,NA,"X4","PPT",0
2025-02-14,NA,"X4","RS24h",11.8
2025-02-14,NA,"X4","VVM10",1
2025-02-14,NA,"X4","DVM10",101
2025-02-14,"13:33:00","X4","VVX10",4.1
2025-02-14,"13:33:00","X4","DVVX10",167
2025-02-14,NA,"X8","TM",12
2025-02-14,"13:01:00","X8","TX",17.2
2025-02-14,"04:15:00","X8","TN",7.9
2025-02-14,NA,"X8","HRM",75
2025-02-14,"04:22:00","X8","HRX",96
2025-02-14,"13:18:00","X8","HRN",53
2025-02-14,NA,"X8","PM",1007.4
2025-02-14,"00:00:00","X8","PX",1009.1
2025-02-14,"16:31:00","X8","PN",1005.7
2025-02-14,NA,"X8","PPT",0
2025-02-14,NA,"X8","RS24h",11.4
2025-02-14,NA,"X8","VVM10",1.1
2025-02-14,NA,"X8","DVM10",300
2025-02-14,"13:17:00","X8","VVX10",5.3
2025-02-14,"13:17:00","X8","DVVX10",201
2025-02-15,NA,"D5","TM",8.8
2025-02-15,"01:49:00","D5","TX",10.3
2025-02-15,"08:00:00","D5","TN",7.5
2025-02-15,NA,"D5","HRM",79
2025-02-15,"05:18:00","D5","HRX",91
2025-02-15,"14:22:00","D5","HRN",68
2025-02-15,NA,"D5","PM",967.7
2025-02-15,"10:20:00","D5","PX",969.4
2025-02-15,"23:09:00","D5","PN",966.2
2025-02-15,NA,"D5","PPT",0
2025-02-15,NA,"D5","RS24h",3.7
2025-02-15,NA,"D5","VVM10",2.6
2025-02-15,NA,"D5","DVM10",177
2025-02-15,"06:02:00","D5","VVX10",7.3
2025-02-15,"06:02:00","D5","DVVX10",75
2025-02-15,NA,"X4","TM",11.9
2025-02-15,"04:08:00","X4","TX",13.3
2025-02-15,"10:15:00","X4","TN",10.9
2025-02-15,NA,"X4","HRM",64
2025-02-15,"02:10:00","X4","HRX",79
2025-02-15,"15:26:00","X4","HRN",53
2025-02-15,NA,"X4","PM",1012.6
2025-02-15,"10:45:00","X4","PX",1014.6
2025-02-15,"23:08:00","X4","PN",1011
2025-02-15,NA,"X4","PPT",0
2025-02-15,NA,"X4","RS24h",4.2
2025-02-15,NA,"X4","VVM10",1.5
2025-02-15,NA,"X4","DVM10",149
2025-02-15,"05:03:00","X4","VVX10",6.7
2025-02-15,"05:03:00","X4","DVVX10",108
2025-02-15,NA,"X8","TM",11.1
2025-02-15,"05:00:00","X8","TX",12.8
2025-02-15,"01:02:00","X8","TN",10.4
2025-02-15,NA,"X8","HRM",71
2025-02-15,"01:30:00","X8","HRX",100
2025-02-15,"14:24:00","X8","HRN",55
2025-02-15,NA,"X8","PM",1006.9
2025-02-15,"10:44:00","X8","PX",1008.8
2025-02-15,"23:52:00","X8","PN",1005.4
2025-02-15,NA,"X8","PPT",0
2025-02-15,NA,"X8","RS24h",4.1
2025-02-15,NA,"X8","VVM10",1.3
2025-02-15,NA,"X8","DVM10",188
2025-02-15,"05:25:00","X8","VVX10",7
2025-02-15,"05:25:00","X8","DVVX10",102
2025-02-16,NA,"D5","TM",11.5
2025-02-16,"15:55:00","D5","TX",16.3
2025-02-16,"06:58:00","D5","TN",8.4
2025-02-16,NA,"D5","HRM",82
2025-02-16,"07:00:00","D5","HRX",95
2025-02-16,"15:55:00","D5","HRN",67
2025-02-16,NA,"D5","PM",965.4
2025-02-16,"23:33:00","D5","PX",966.4
2025-02-16,"05:38:00","D5","PN",964
2025-02-16,NA,"D5","PPT",0
2025-02-16,NA,"D5","RS24h",10.2
2025-02-16,NA,"D5","VVM10",4
2025-02-16,NA,"D5","DVM10",262
2025-02-16,"03:06:00","D5","VVX10",9.6
2025-02-16,"03:06:00","D5","DVVX10",263
2025-02-16,NA,"X4","TM",13.9
2025-02-16,"14:02:00","X4","TX",17.9
2025-02-16,"06:47:00","X4","TN",11.9
2025-02-16,NA,"X4","HRM",72
2025-02-16,"22:28:00","X4","HRX",91
2025-02-16,"14:41:00","X4","HRN",57
2025-02-16,NA,"X4","PM",1009.8
2025-02-16,"00:00:00","X4","PX",1011.1
2025-02-16,"16:02:00","X4","PN",1008.6
2025-02-16,NA,"X4","PPT",0
2025-02-16,NA,"X4","RS24h",12.3
2025-02-16,NA,"X4","VVM10",1.3
2025-02-16,NA,"X4","DVM10",252
2025-02-16,"13:20:00","X4","VVX10",6.3
2025-02-16,"13:20:00","X4","DVVX10",214
2025-02-16,NA,"X8","TM",12.9
2025-02-16,"13:44:00","X8","TX",17.2
2025-02-16,"06:55:00","X8","TN",9.8
2025-02-16,NA,"X8","HRM",82
2025-02-16,"23:01:00","X8","HRX",100
2025-02-16,"14:02:00","X8","HRN",61
2025-02-16,NA,"X8","PM",1004.1
2025-02-16,"00:00:00","X8","PX",1005.4
2025-02-16,"05:22:00","X8","PN",1002.9
2025-02-16,NA,"X8","PPT",0
2025-02-16,NA,"X8","RS24h",11.7
2025-02-16,NA,"X8","VVM10",1.3
2025-02-16,NA,"X8","DVM10",266
2025-02-16,"15:40:00","X8","VVX10",5.7
2025-02-16,"15:40:00","X8","DVVX10",204
2025-02-17,NA,"D5","TM",11.5
2025-02-17,"12:06:00","D5","TX",14.5
2025-02-17,"22:30:00","D5","TN",8.9
2025-02-17,NA,"D5","HRM",78
2025-02-17,"22:40:00","D5","HRX",98
2025-02-17,"07:17:00","D5","HRN",60
2025-02-17,NA,"D5","PM",967.6
2025-02-17,"23:07:00","D5","PX",969.3
2025-02-17,"05:08:00","D5","PN",965.7
2025-02-17,NA,"D5","PPT",0
2025-02-17,NA,"D5","RS24h",13.6
2025-02-17,NA,"D5","VVM10",3.3
2025-02-17,NA,"D5","DVM10",44
2025-02-17,"00:31:00","D5","VVX10",8.6
2025-02-17,"00:31:00","D5","DVVX10",313
2025-02-17,NA,"X4","TM",13.3
2025-02-17,"10:44:00","X4","TX",16.4
2025-02-17,"05:12:00","X4","TN",10.6
2025-02-17,NA,"X4","HRM",76
2025-02-17,"05:18:00","X4","HRX",92
2025-02-17,"11:45:00","X4","HRN",58
2025-02-17,NA,"X4","PM",1012.1
2025-02-17,"22:45:00","X4","PX",1013.9
2025-02-17,"05:07:00","X4","PN",1010.4
2025-02-17,NA,"X4","PPT",0
2025-02-17,NA,"X4","RS24h",13.5
2025-02-17,NA,"X4","VVM10",1.1
2025-02-17,NA,"X4","DVM10",106
2025-02-17,"13:01:00","X4","VVX10",5.2
2025-02-17,"13:01:00","X4","DVVX10",69
2025-02-17,NA,"X8","TM",12.6
2025-02-17,"11:48:00","X8","TX",17.5
2025-02-17,"05:20:00","X8","TN",8.9
2025-02-17,NA,"X8","HRM",83
2025-02-17,"22:30:00","X8","HRX",100
2025-02-17,"11:50:00","X8","HRN",56
2025-02-17,NA,"X8","PM",1006.4
2025-02-17,"23:02:00","X8","PX",1008.2
2025-02-17,"03:30:00","X8","PN",1004.5
2025-02-17,NA,"X8","PPT",0
2025-02-17,NA,"X8","RS24h",12.9
2025-02-17,NA,"X8","VVM10",1.2
2025-02-17,NA,"X8","DVM10",90
2025-02-17,"13:16:00","X8","VVX10",5.5
2025-02-17,"13:16:00","X8","DVVX10",93
2025-02-18,NA,"D5","TM",10.5
2025-02-18,"14:01:00","D5","TX",14.8
2025-02-18,"06:19:00","D5","TN",9
2025-02-18,NA,"D5","HRM",93
2025-02-18,"20:08:00","D5","HRX",99
2025-02-18,"13:56:00","D5","HRN",70
2025-02-18,NA,"D5","PM",968.5
2025-02-18,"11:03:00","D5","PX",969.5
2025-02-18,"16:35:00","D5","PN",967.1
2025-02-18,NA,"D5","PPT",0
2025-02-18,NA,"D5","RS24h",4.2
2025-02-18,NA,"D5","VVM10",1.9
2025-02-18,NA,"D5","DVM10",202
2025-02-18,"15:31:00","D5","VVX10",4.6
2025-02-18,"15:31:00","D5","DVVX10",201
2025-02-18,NA,"X4","TM",13.4
2025-02-18,"14:52:00","X4","TX",15.1
2025-02-18,"05:03:00","X4","TN",11.6
2025-02-18,NA,"X4","HRM",84
2025-02-18,"22:30:00","X4","HRX",100
2025-02-18,"13:39:00","X4","HRN",74
2025-02-18,NA,"X4","PM",1013
2025-02-18,"10:00:00","X4","PX",1014.2
2025-02-18,"16:31:00","X4","PN",1011.6
2025-02-18,NA,"X4","PPT",0
2025-02-18,NA,"X4","RS24h",7.1
2025-02-18,NA,"X4","VVM10",1.1
2025-02-18,NA,"X4","DVM10",93
2025-02-18,"16:01:00","X4","VVX10",3.9
2025-02-18,"16:01:00","X4","DVVX10",124
2025-02-18,NA,"X8","TM",12.8
2025-02-18,"13:52:00","X8","TX",15.9
2025-02-18,"22:33:00","X8","TN",10.8
2025-02-18,NA,"X8","HRM",91
2025-02-18,"23:30:00","X8","HRX",100
2025-02-18,"13:39:00","X8","HRN",68
2025-02-18,NA,"X8","PM",1007.3
2025-02-18,"11:00:00","X8","PX",1008.4
2025-02-18,"16:30:00","X8","PN",1005.9
2025-02-18,NA,"X8","PPT",0
2025-02-18,NA,"X8","RS24h",5.6
2025-02-18,NA,"X8","VVM10",1
2025-02-18,NA,"X8","DVM10",123
2025-02-18,"14:59:00","X8","VVX10",4.7
2025-02-18,"14:59:00","X8","DVVX10",213
2025-02-19,NA,"D5","TM",10.4
2025-02-19,"12:19:00","D5","TX",13.1
2025-02-19,"05:12:00","D5","TN",8.7
2025-02-19,NA,"D5","HRM",96
2025-02-19,"21:00:00","D5","HRX",99
2025-02-19,"10:02:00","D5","HRN",85
2025-02-19,NA,"D5","PM",972.3
2025-02-19,"23:52:00","D5","PX",976.6
2025-02-19,"03:35:00","D5","PN",969.1
2025-02-19,NA,"D5","PPT",0
2025-02-19,NA,"D5","RS24h",5.4
2025-02-19,NA,"D5","VVM10",3.8
2025-02-19,NA,"D5","DVM10",66
2025-02-19,"15:52:00","D5","VVX10",10.7
2025-02-19,"15:52:00","D5","DVVX10",67
2025-02-19,NA,"X4","TM",13.4
2025-02-19,"12:11:00","X4","TX",15.6
2025-02-19,"05:48:00","X4","TN",11.5
2025-02-19,NA,"X4","HRM",89
2025-02-19,"17:06:00","X4","HRX",100
2025-02-19,"09:54:00","X4","HRN",70
2025-02-19,NA,"X4","PM",1017.1
2025-02-19,"23:57:00","X4","PX",1021.7
2025-02-19,"03:01:00","X4","PN",1013.7
2025-02-19,NA,"X4","PPT",0
2025-02-19,NA,"X4","RS24h",9.3
2025-02-19,NA,"X4","VVM10",2.5
2025-02-19,NA,"X4","DVM10",60
2025-02-19,"15:11:00","X4","VVX10",10.2
2025-02-19,"15:11:00","X4","DVVX10",75
2025-02-19,NA,"X8","TM",12.6
2025-02-19,"13:52:00","X8","TX",15.4
2025-02-19,"06:00:00","X8","TN",9.1
2025-02-19,NA,"X8","HRM",91
2025-02-19,"07:00:00","X8","HRX",100
2025-02-19,"10:12:00","X8","HRN",74
2025-02-19,NA,"X8","PM",1011.3
2025-02-19,"23:55:00","X8","PX",1015.9
2025-02-19,"03:36:00","X8","PN",1008
2025-02-19,NA,"X8","PPT",0
2025-02-19,NA,"X8","RS24h",7
2025-02-19,NA,"X8","VVM10",2.3
2025-02-19,NA,"X8","DVM10",58
2025-02-19,"16:37:00","X8","VVX10",8.7
2025-02-19,"16:37:00","X8","DVVX10",86
2025-02-20,NA,"D5","TM",10
2025-02-20,"14:00:00","D5","TX",11.7
2025-02-20,"07:01:00","D5","TN",9.2
2025-02-20,NA,"D5","HRM",93
2025-02-20,"23:56:00","D5","HRX",99
2025-02-20,"14:14:00","D5","HRN",79
2025-02-20,NA,"D5","PM",978
2025-02-20,"23:48:00","D5","PX",979.4
2025-02-20,"03:15:00","D5","PN",976.1
2025-02-20,NA,"D5","PPT",0.4
2025-02-20,NA,"D5","RS24h",3.8
2025-02-20,NA,"D5","VVM10",1.8
2025-02-20,NA,"D5","DVM10",130
2025-02-20,"01:25:00","D5","VVX10",5.6
2025-02-20,"01:25:00","D5","DVVX10",84
2025-02-20,NA,"X4","TM",13.3
2025-02-20,"13:53:00","X4","TX",14.2
2025-02-20,"07:30:00","X4","TN",12.7
2025-02-20,NA,"X4","HRM",81
2025-02-20,"04:07:00","X4","HRX",93
2025-02-20,"14:01:00","X4","HRN",67
2025-02-20,NA,"X4","PM",1023.1
2025-02-20,"23:50:00","X4","PX",1024.6
2025-02-20,"03:12:00","X4","PN",1021.1
2025-02-20,NA,"X4","PPT",0
2025-02-20,NA,"X4","RS24h",5.1
2025-02-20,NA,"X4","VVM10",1.7
2025-02-20,NA,"X4","DVM10",114
2025-02-20,"07:23:00","X4","VVX10",5.1
2025-02-20,"07:23:00","X4","DVVX10",81
2025-02-20,NA,"X8","TM",12.9
2025-02-20,"14:15:00","X8","TX",14
2025-02-20,"23:06:00","X8","TN",12.2
2025-02-20,NA,"X8","HRM",82
2025-02-20,"23:45:00","X8","HRX",100
2025-02-20,"13:35:00","X8","HRN",67
2025-02-20,NA,"X8","PM",1017.3
2025-02-20,"23:49:00","X8","PX",1018.8
2025-02-20,"03:31:00","X8","PN",1015.4
2025-02-20,NA,"X8","PPT",0.1
2025-02-20,NA,"X8","RS24h",4
2025-02-20,NA,"X8","VVM10",1.5
2025-02-20,NA,"X8","DVM10",128
2025-02-20,"01:11:00","X8","VVX10",4.6
2025-02-20,"01:11:00","X8","DVVX10",57
2025-02-21,NA,"D5","TM",9.8
2025-02-21,"21:51:00","D5","TX",10.8
2025-02-21,"08:30:00","D5","TN",9.1
2025-02-21,NA,"D5","HRM",100
2025-02-21,"23:30:00","D5","HRX",100
2025-02-21,"07:00:00","D5","HRN",99
2025-02-21,NA,"D5","PM",976.5
2025-02-21,"00:13:00","D5","PX",979.4
2025-02-21,"23:52:00","D5","PN",973.5
2025-02-21,NA,"D5","PPT",3.6
2025-02-21,NA,"D5","RS24h",1.3
2025-02-21,NA,"D5","VVM10",2.6
2025-02-21,NA,"D5","DVM10",197
2025-02-21,"20:38:00","D5","VVX10",6.9
2025-02-21,"20:38:00","D5","DVVX10",212
2025-02-21,NA,"X4","TM",13.1
2025-02-21,"23:47:00","X4","TX",14.1
2025-02-21,"07:38:00","X4","TN",12.2
2025-02-21,NA,"X4","HRM",93
2025-02-21,"22:00:00","X4","HRX",100
2025-02-21,"06:49:00","X4","HRN",80
2025-02-21,NA,"X4","PM",1021.5
2025-02-21,"00:00:00","X4","PX",1024.6
2025-02-21,"23:53:00","X4","PN",1018.3
2025-02-21,NA,"X4","PPT",0.3
2025-02-21,NA,"X4","RS24h",2.5
2025-02-21,NA,"X4","VVM10",1.2
2025-02-21,NA,"X4","DVM10",177
2025-02-21,"17:01:00","X4","VVX10",4.4
2025-02-21,"17:01:00","X4","DVVX10",200
2025-02-21,NA,"X8","TM",12.4
2025-02-21,"15:56:00","X8","TX",13.7
2025-02-21,"07:19:00","X8","TN",11.3
2025-02-21,NA,"X8","HRM",99
2025-02-21,"23:37:00","X8","HRX",100
2025-02-21,"14:40:00","X8","HRN",87
2025-02-21,NA,"X8","PM",1015.8
2025-02-21,"00:12:00","X8","PX",1018.8
2025-02-21,"23:53:00","X8","PN",1012.6
2025-02-21,NA,"X8","PPT",1.1
2025-02-21,NA,"X8","RS24h",2.1
2025-02-21,NA,"X8","VVM10",1
2025-02-21,NA,"X8","DVM10",190
2025-02-21,"11:00:00","X8","VVX10",5
2025-02-21,"11:00:00","X8","DVVX10",224
2025-02-22,NA,"D5","TM",10.9
2025-02-22,"11:56:00","D5","TX",12.2
2025-02-22,"22:11:00","D5","TN",9.6
2025-02-22,NA,"D5","HRM",98
2025-02-22,"16:00:00","D5","HRX",100
2025-02-22,"23:59:00","D5","HRN",77
2025-02-22,NA,"D5","PM",973.1
2025-02-22,"23:58:00","D5","PX",975.6
2025-02-22,"03:37:00","D5","PN",971.7
2025-02-22,NA,"D5","PPT",3.2
2025-02-22,NA,"D5","RS24h",2.3
2025-02-22,NA,"D5","VVM10",4
2025-02-22,NA,"D5","DVM10",209
2025-02-22,"03:44:00","D5","VVX10",11.6
2025-02-22,"03:44:00","D5","DVVX10",228
2025-02-22,NA,"X4","TM",14.2
2025-02-22,"10:47:00","X4","TX",16
2025-02-22,"23:47:00","X4","TN",13.3
2025-02-22,NA,"X4","HRM",93
2025-02-22,"19:02:00","X4","HRX",100
2025-02-22,"21:30:00","X4","HRN",70
2025-02-22,NA,"X4","PM",1017.8
2025-02-22,"23:58:00","X4","PX",1020.5
2025-02-22,"15:37:00","X4","PN",1016.6
2025-02-22,NA,"X4","PPT",0.2
2025-02-22,NA,"X4","RS24h",3.9
2025-02-22,NA,"X4","VVM10",1.8
2025-02-22,NA,"X4","DVM10",157
2025-02-22,"03:54:00","X4","VVX10",5.9
2025-02-22,"03:54:00","X4","DVVX10",228
2025-02-22,NA,"X8","TM",13.7
2025-02-22,"11:38:00","X8","TX",15.4
2025-02-22,"23:58:00","X8","TN",12.2
2025-02-22,NA,"X8","HRM",96
2025-02-22,"19:30:00","X8","HRX",100
2025-02-22,"22:02:00","X8","HRN",78
2025-02-22,NA,"X8","PM",1012.1
2025-02-22,"23:54:00","X8","PX",1014.8
2025-02-22,"14:30:00","X8","PN",1010.9
2025-02-22,NA,"X8","PPT",0.7
2025-02-22,NA,"X8","RS24h",2.9
2025-02-22,NA,"X8","VVM10",1.4
2025-02-22,NA,"X8","DVM10",188
2025-02-22,"04:34:00","X8","VVX10",5.4
2025-02-22,"04:34:00","X8","DVVX10",222
2025-02-23,NA,"D5","TM",10.9
2025-02-23,"13:01:00","D5","TX",13.3
2025-02-23,"07:32:00","D5","TN",9.3
2025-02-23,NA,"D5","HRM",79
2025-02-23,"06:20:00","D5","HRX",95
2025-02-23,"10:55:00","D5","HRN",58
2025-02-23,NA,"D5","PM",979.2
2025-02-23,"22:11:00","D5","PX",981.7
2025-02-23,"01:02:00","D5","PN",975.5
2025-02-23,NA,"D5","PPT",0.7
2025-02-23,NA,"D5","RS24h",4.5
2025-02-23,NA,"X4","TM",13.4
2025-02-23,"12:26:00","X4","TX",15.4
2025-02-23,"23:26:00","X4","TN",11.5
2025-02-23,NA,"X4","HRM",74
2025-02-23,"23:27:00","X4","HRX",96
2025-02-23,"13:31:00","X4","HRN",58
2025-02-23,NA,"X4","PM",1024.2
2025-02-23,"22:30:00","X4","PX",1026.9
2025-02-23,"00:00:00","X4","PN",1020.4
2025-02-23,NA,"X4","PPT",0.6
2025-02-23,NA,"X4","RS24h",5.5
2025-02-23,NA,"X4","VVM10",1
2025-02-23,NA,"X4","DVM10",160
2025-02-23,"08:51:00","X4","VVX10",4
2025-02-23,"08:51:00","X4","DVVX10",28
2025-02-23,NA,"X8","TM",12.4
2025-02-23,"13:31:00","X8","TX",15.8
2025-02-23,"23:47:00","X8","TN",9.3
2025-02-23,NA,"X8","HRM",85
2025-02-23,"08:30:00","X8","HRX",100
2025-02-23,"15:50:00","X8","HRN",62
2025-02-23,NA,"X8","PM",1018.5
2025-02-23,"20:37:00","X8","PX",1021.1
2025-02-23,"00:00:00","X8","PN",1014.7
2025-02-23,NA,"X8","PPT",0.5
2025-02-23,NA,"X8","RS24h",5
2025-02-23,NA,"X8","VVM10",0.9
2025-02-23,NA,"X8","DVM10",267
2025-02-23,"00:46:00","X8","VVX10",4.6
2025-02-23,"00:46:00","X8","DVVX10",323
2025-02-24,NA,"D5","TM",11.8
2025-02-24,"12:00:00","D5","TX",15.7
2025-02-24,"05:26:00","D5","TN",9.4
2025-02-24,NA,"D5","HRM",71
2025-02-24,"17:37:00","D5","HRX",82
2025-02-24,"21:55:00","D5","HRN",59
2025-02-24,NA,"D5","PM",977.7
